speed,impact,duration,new_label,power,efficiency
28.239882614641974,32.81714335383799,0.9319939418114052,WEAK,926.752276060263,35.21171830616945
33.1704866523348,13.744447370618477,0.35599452033620266,WEAK,455.91000805081836,38.60848405518756
21.27783946770039,30.788227498598445,0.8011150117432089,WEAK,655.1069622102165,38.43167162718919
35.577596711513,10.494027863099259,1.1699098521619944,WEAK,373.352291192726,8.969938045882987
38.313738097609274,15.096138656278628,0.38182496720710063,WEAK,578.3895027618545,39.536699839198086
24.034899216775543,17.301813831028905,0.7247564316322379,WEAK,415.8473516961929,23.872558011669106
29.502790410126547,16.989499364753005,0.8118528947223795,WEAK,501.237638931286,20.926794186979556
23.06886493434492,17.011471564845237,0.5663618432936917,WEAK,392.435339863864,30.036348193173772
30.03353965277479,28.844223073432325,0.39967378215835975,WEAK,866.2941174294112,72.1692344902652
31.313157645099455,24.21794965268902,0.24645041271999774,WEAK,758.3404753157329,98.26662945610256
33.36598674183165,14.092578968494998,0.2650515929852795,WEAK,470.2128030210196,53.168991141609666
40.87548181957333,33.175168793789425,1.0083973481164612,WEAK,1356.051008891816,32.8988726089801
26.701502921814154,12.344130736153213,0.884233026512157,WEAK,329.6068429186509,13.960253016777
29.68335486227123,12.928917636274692,0.6951769101112701,WEAK,383.7736501826186,18.597998365922315
20.756547464534805,31.82368964989077,0.45877998160001693,WEAK,660.5499247145827,69.36575604966097
34.5754902557876,17.481065826145862,0.7200680211778108,WEAK,604.4164211326879,24.276930838591323
32.02762614555215,14.436506932612648,1.1695846277645585,WEAK,462.3670468853897,12.343266358535287
37.05292211394452,32.54797459754054,1.094827350427649,WEAK,1205.9975677293141,29.728837935944057
33.15379953384387,32.12498164055481,0.2884925020519195,WEAK,1065.065201339369,111.35426417602068
24.311622973221194,11.085454933852914,0.5253303307632644,WEAK,269.5054008384667,21.10183475587994
28.550900373168602,16.512376762573503,1.0287375091519293,WEAK,471.44322387246035,16.051092299622347
27.848573187258964,16.74242823249714,0.7426960831582485,WEAK,466.2527379651273,22.54274133042446
23.100332949444777,29.252727538096952,0.27455064367977083,WEAK,675.7477458094316,106.54726792390468
41.71151260521138,28.53387446311978,0.3987156815341724,WEAK,1190.1910643439398,71.56428558074829
20.121486576719253,29.57107428291602,0.9068573438476171,WEAK,595.0139742428626,32.60826179031657
36.03815769690172,28.5104883204627,0.27404465173409037,WEAK,1027.4654741085094,104.03554349450782
27.886246027973996,12.780857428603113,1.0631034258755936,WEAK,356.4101347024855,12.022203198031605
33.71255879020627,17.94155259646358,0.26355835028602365,WEAK,604.8556466958564,68.07405078587723
26.841611077744567,17.80439972864193,0.929606178338064,WEAK,477.8987729889076,19.15260568498657
34.02626436981469,31.293105821831837,0.6722149251619494,WEAK,1064.7874916462372,46.55216374752315
22.63107341064264,27.117874893351882,0.9607850486168974,WEAK,613.7066174520694,28.224675964424655
32.348098346528914,28.503212318909462,0.6937955963643907,WEAK,922.0247152840777,41.08295207597014
31.50012224640387,20.260984440605192,0.2254191267440952,WEAK,638.2234867115502,89.88099125508064
22.3736113938527,10.754300456481623,0.8364104112637805,WEAK,240.61253922605252,12.857668261881258
26.915831583679186,22.205696587952865,1.107566473926093,WEAK,597.6847895596188,20.04906889260512
25.48442904127525,19.849190152855115,0.9555511385430486,WEAK,505.8452779772156,20.77248258071989
25.033559640815696,11.847517835891033,0.48975145291376804,WEAK,296.5855443404059,24.190828990042966
23.546868319588096,32.312743656221755,1.008120379564417,WEAK,760.8639199176592,32.05243367637264
33.934882643229315,30.915054164505225,1.0036720768991145,WEAK,1049.0987349815625,30.80191635708556
24.104541295492787,31.421415963759465,0.7393422419156508,WEAK,757.3988186612963,42.4990913318502
37.76368341360937,31.506191198163837,0.5180034749718638,WEAK,1189.7898299761052,60.82223749104704
