ax,ay,az,gx,gy,gz,speed,impact,duration,acc_mag,gyro_mag,peak_acc,peak_gyro,power,efficiency,energy,stroke
-0.0451001754978417,0.677717303397048,-1.38214675595277,285.923934284498,-48.5316854927531,55.3130619792095,51.3350447563261,39.7444931823147,0.596847543783372,1.54002091678798,295.241181949621,1.58495497597192,295.554861254223,2040.28533633162,66.5905841545289,1.41552208622904,SMASH
0.00219232956175921,0.399901331820166,-2.06015902914912,193.610705257407,110.789513455432,6.61221673184233,48.3822545131858,45.1881234608567,0.672887035195769,2.09861409193903,223.166177751179,2.18017574718618,232.803968981035,2186.30329025643,67.1554866445347,2.96351636747712,SMASH
-0.0900522080535239,0.411412777712427,-1.79810346410713,248.857333862317,126.489554044113,83.665756569497,50.8876740483506,39.9548381117773,0.501528316006059,1.84676634728772,291.42672959371,2.17455955665719,294.248074351115,2033.20877848674,79.6660072235831,1.71048536268896,SMASH
-0.0363853165396779,0.306163707292924,-1.50724328222312,224.616676727576,-21.6459695704807,-50.5494137442018,46.4999436202482,40.6635622644196,0.572327348149157,1.53845455530209,231.249740956977,1.91123311642548,237.175983579881,1890.85335269396,71.0493589840882,1.35460864499854,SMASH
-0.258975295669242,0.414074761058283,-1.25888114471631,221.716188117736,28.6049350415338,28.8034930134226,47.1513480092966,45.4212579557846,0.52597414610423,1.3502991698267,225.401755964686,1.4575542274721,232.312174628887,2141.67354089323,86.3562818361453,0.959012788455183,SMASH
-0.0675151982902535,0.45703218457975,-1.77018651488668,259.805224839404,-75.757315312951,-56.9172480815069,53.5347344695389,45.0178374444665,0.633824256659324,1.82947998546815,276.545654108776,2.1185484801197,285.513764998768,2410.01797398238,71.025628864555,2.12140789648587,SMASH
-0.298970174301876,0.325600356611522,-1.76212642766326,238.302793954744,-34.1209418818367,-103.252443534475,49.3980901943421,48.4685452811227,0.634529073401998,1.81672460885434,261.941839684653,2.03152344244847,264.127374349188,2394.25357138545,76.3849458249649,2.09425578557581,SMASH
-0.0662662549815572,0.403647381696047,-1.15771453719772,218.009687766235,149.160142992319,-87.947676107525,49.5079673716594,45.0701083955443,0.748265811319349,1.22785397134117,278.409349609768,1.2527771843731,283.618909262832,2231.32945588376,60.2326706379992,1.12810452434383,SMASH
0.06009482796599,0.632559762253932,-1.53030831178612,183.164903262107,-34.3698055284911,-91.0408225586749,44.7402573929086,42.455029831353,0.555144202606924,1.65698122207003,207.410454633423,1.73803031857546,212.729943354804,1899.44896227835,76.4755412313519,1.52419657828226,SMASH
-0.00701839263716738,0.125836345842172,-1.95057914862734,186.198928351373,-44.3021913155453,-9.50751150508814,50.4836882644619,47.2719552414632,0.523675549791158,1.95464653040643,191.632768204131,2.14939226039801,198.263176904751,2386.46265206162,90.2693757440833,2.00077735438851,SMASH
0.14153016480814,0.630832889527701,-1.58494515697144,242.376015040355,52.4149082486332,-49.4670643180326,50.4597227339091,44.015599493185,0.373929079891138,1.711733645363,252.86448094938,2.18075791716692,260.558356775255,2221.0149463929,117.710774982315,1.09562419698416,SMASH
-0.000199656639426476,0.609452017949526,-1.81411781581094,213.070996632433,-62.1134101916712,-7.97964369902411,47.7373156433248,43.6063708544696,0.582090612132958,1.91375422969831,222.083317800191,2.27003802715992,225.802058951084,2081.65108953969,74.9132438014058,2.13188081936473,SMASH
0.119724268986568,0.31761978982757,-1.467721576684,183.32935804936,147.819421157421,-85.9311437783864,47.3688992797042,44.8756810638346,0.519003953413506,1.50646037390243,250.687846265365,1.66800701348011,259.420970374193,2125.71161642091,86.4648415563018,1.17783943534073,SMASH
0.0685407999550044,0.476905107893194,-1.30933157806318,252.721031504376,-54.8745721241564,-51.3232647415006,49.426870077866,47.746580937802,0.5746439038327,1.39516504561522,263.653590785658,1.79786421874489,265.34163195593,2359.96405267506,83.0888442920966,1.11853602906338,SMASH
-0.0560777905187833,0.33634108069275,-1.40197703443688,282.339562720372,-66.0992841878677,-40.7028945904769,48.5848812914985,41.2283237646932,0.588346840132,1.44284775573844,292.816443655958,1.77304065938262,294.997446689329,2003.07321595508,70.0747431238013,1.2248261271213,SMASH
-0.0564700823949622,0.772127573723899,-2.01666443896005,269.879862239637,-10.9423877422887,-20.5563365881667,49.1790123776428,48.6638319072063,0.549833944888964,2.16016326227359,270.882703150116,2.54252087433152,273.910508449175,2393.23919170803,88.5062551217686,2.56569306197408,SMASH
0.0828428461894104,0.463881889545297,-1.50468984516976,198.786508385505,20.8146091330828,49.2336675800431,52.7562072079823,40.1849022811796,0.517593022784851,1.57675009902326,205.847705580717,1.57964072889305,211.488674765309,2120.00303137843,77.6378793266771,1.28680917044111,SMASH
-0.144706051016295,0.578925589227381,-1.96608588265627,193.167332291174,3.01529346409567,-59.8087343291212,48.5879399379253,48.95430265038,0.546556336938104,2.05465042696885,202.23697723516,2.32397986212518,209.086142590921,2378.58871687968,89.5684667314675,2.30733587941725,SMASH
-0.0539766511713308,0.469910198684323,-1.37769062709811,261.844880660038,17.7434773224888,-93.7495346839228,43.2976144149338,46.5269797010118,0.417336272574709,1.45662642351881,278.687186230036,1.85137061287004,282.920917627701,2014.50722698586,111.485320766989,0.885487634096989,SMASH
0.059934116417109,0.52026082703987,-1.64531763327343,220.098028727757,121.920853025269,37.2912602634023,48.1343881455154,46.2829658081846,0.542143229690975,1.72665385669027,254.358948622388,2.12454308882143,260.175414609815,2227.80224073678,85.3702082830728,1.61630979460803,SMASH
-0.118717553827489,0.230852808084538,-1.62699367901773,293.62016435838,50.1798985649982,19.3654751354482,46.8560892102517,40.5670103559436,0.634358550625179,1.64757255019345,298.506021321274,1.90522466800515,301.243923685602,1900.8114562313,63.949554028096,1.72196330935748,SMASH
-0.137681193033074,0.579440489391418,-1.18107243701682,221.701128675514,200.491507124325,22.2034579533392,47.4266169079485,43.7184432500052,0.519348961488517,1.32273938972953,299.735263908113,1.32933324420066,306.265729117616,2073.41785982988,84.1791595106758,0.908673453742612,SMASH
-0.108546725072993,0.512813833429358,-1.83007463084389,281.075866154305,-96.3078419164996,44.6742356108114,52.0319963668849,40.9621825055637,0.763365207446067,1.90366319860919,300.457368484144,1.96196237248073,309.380249610419,2131.34413130916,53.6599368769644,2.76638480428803,SMASH
0.0896475224323313,0.41626440617347,-1.76426300405334,235.177992085992,-15.5369936424097,-120.777999352153,49.9846731234188,40.9236422125617,0.570145598529485,1.8149205717046,264.834686664251,2.17830443520401,265.386542362709,2045.55487901464,71.777403071616,1.87802350084708,SMASH
0.0915153647647909,0.705637702541946,-1.46436739576626,181.676569237334,13.4745297141511,-69.6173749552388,50.1806698535466,39.1751679588325,0.607836733556453,1.62808829583041,195.024402720592,2.10152566695631,196.185767168343,1965.83616979941,64.4500428257702,1.61117550569548,SMASH
-0.210082873375662,0.53221409369714,-1.36651334333029,292.962537964305,90.7228763682575,-27.1077768819932,53.7212736096531,44.4007920758558,0.591769297534238,1.48146730396434,307.883940007434,1.55332332509914,316.548600354715,2385.26709959237,75.0304506002803,1.29878292747829,SMASH
-0.0669381999639492,0.56688235079972,-1.55777605497642,221.900376680458,157.72317904073,12.6604760177821,50.5497982172422,42.0919832012441,0.445681614680551,1.65906677373773,272.537458032176,1.81555515575335,281.32727613444,2127.74125738644,94.4438526762236,1.2267397852286,SMASH
-0.211757150068632,0.53039146796342,-1.94453667590214,259.30321597359,8.00377784116565,-33.7924402076754,53.1034947884259,42.138206021077,0.613299007777515,2.02666698888153,261.618323687708,2.35371181871815,269.603854528636,2237.68600383388,68.7073299962574,2.51905151667423,SMASH
-0.0662172467556074,0.35146412212981,-1.96446644221762,300.157652595111,129.299920136807,53.3385373298867,48.1945366595042,41.4191790096225,0.720623164486668,1.99675741028086,331.146622092516,2.07397495601553,333.077738680592,1996.17814118582,57.4768111462474,2.87315349380013,SMASH
-0.0152577341555225,0.453685984063061,-1.42998757413984,183.204281996503,-90.5014915302339,-40.5909915682398,49.6744324194216,46.4674058000107,0.628264465369473,1.50030937902194,208.331364675471,1.75883450444893,212.653411601075,2308.24200911847,73.9614197522125,1.41417822275332,SMASH
-0.118269578576086,0.366361488459166,-1.59919457207231,226.468704822121,57.2354067704312,50.2274491762818,45.4587714018422,37.0980660570849,0.48446905549726,1.64488045547028,238.928363119035,2.09005837010267,240.505917046909,1686.43250433946,76.5745284690658,1.31079484041789,SMASH
0.00260731740750358,0.308006567076906,-1.80988913081023,255.964836586139,144.553580057639,-99.2079575256505,47.1682224732706,40.688027130869,0.44075050302962,1.83591217363238,310.251436600155,1.98776864197678,316.921915606208,1919.1819157073,92.3151182722901,1.48558196971858,SMASH
-0.0332972960363492,0.594345583464011,-1.93693983308573,232.721375801326,-102.583153353401,-101.50953089,51.903225032493,44.9045301452607,0.689919537896241,2.02634925407756,273.837044550765,2.48082577835045,276.927278145017,2330.68993310783,65.0865247209294,2.83287261191129,SMASH
-0.0325838198084368,0.238206799014104,-1.7670560618921,153.286292217066,29.3554771931196,-22.6243992103303,45.0205788891718,48.5254878110006,0.647723886606301,1.78333712748865,157.703185961856,2.03080407376838,161.568083408181,2184.6455521307,74.9168185666691,2.05995064803446,SMASH
-0.201032988067563,0.428944394460316,-1.57633162789225,224.259306636589,70.440319861285,47.2530514641898,44.1970470899796,46.3574268044198,0.60853637902799,1.64597355899897,239.764313749901,2.12590505372791,247.781972944825,2048.86137544522,76.1784376803048,1.64866437940415,SMASH
-0.0831695493880353,0.548857639992622,-1.32036415126646,298.367138343635,103.421062062821,-47.1035503616574,47.2873769530907,46.6855544570961,0.63893461372638,1.43231399311508,319.27669783159,1.88412122385915,327.13310374935,2207.63741187675,73.0676979873107,1.3107892950753,SMASH
0.000308994094916661,0.509346513498138,-1.54802522130511,254.817763467894,84.3600756291473,-4.48732862406887,50.7157913630333,42.5720866324711,0.541310874806955,1.62966746672037,268.456423013337,1.7972441788472,274.208409803193,2159.07706354139,78.6461347216027,1.43762211048145,SMASH
-0.260609904922179,0.410996359082147,-1.64723679888475,202.6749257194,-77.662470652262,-0.148853497334008,52.2761731405,47.9049166517345,0.489428574689472,1.7176217864601,217.045172764891,1.84171384318282,218.398415403711,2504.28571716729,97.8790803194282,1.44392422163904,SMASH
-0.0368530165376724,0.215422937977033,-1.52031058138173,211.554134839181,96.5329065967129,-114.975582446056,44.4246551481863,45.3990169175231,0.428036735267703,1.53593927317972,259.409210673742,1.63027169473935,264.429624361985,2016.83567062764,106.063118218139,1.00978550750064,SMASH
-0.0885953967259069,0.462502459052179,-1.37752508544868,193.119073562408,36.8981415079119,49.6209182783856,47.6931505680005,45.1533098723025,0.699501632284301,1.45579292139738,202.777427124251,1.54459643867871,207.371873084559,2153.50360638331,64.5505932191414,1.48247691383254,SMASH
-0.0152595726319931,0.496203309609857,-1.38565786007555,183.069464546938,45.3403712551385,18.4607346605585,46.3234539174529,41.0455629500218,0.52059900685617,1.47190294660139,189.501917771995,1.54337671513048,197.621035680203,1901.37224383125,78.8428014011951,1.12787685511732,SMASH
-0.176150221049023,0.42887331392419,-2.00962718662715,298.514448512381,31.4953729983626,37.1971915650278,51.8308843673607,43.1007334023419,0.71556449689641,2.06241670110647,302.467296664089,2.51185550122213,305.977760119236,2233.94912912522,60.2331073665245,3.04369841695111,SMASH
0.137887555328201,0.477539633590819,-1.22246295884106,223.563398136724,-101.570590093381,20.9434530012091,48.4297964514392,42.9136446895593,0.493427066442196,1.31964872799653,246.446355180942,1.51297505368124,252.693579043027,2078.29907730474,86.9704169829313,0.859289797872373,SMASH
0.1571908470205,0.546768352756411,-2.10041134086288,203.494580063794,-69.2981910063364,-4.7783407243159,44.2675767351651,39.3935142490213,0.37963560443635,2.17609567684612,215.023524136705,2.66753272910794,217.174138026912,1743.85541488637,103.766374971953,1.79772355403878,SMASH
-0.149492318335924,0.498087646178378,-1.31525458280029,268.475243430489,-72.0369094553585,-105.025526761131,47.3634031902761,44.4848324200906,0.491138421642768,1.41433159976511,297.150860558055,1.76122066559726,302.9151945862,2106.95305376461,90.5747542547028,0.982440821681157,SMASH
-0.0418736090782665,0.363264003486262,-1.85526350493935,221.494891972361,17.5460033312343,-2.37627002438629,53.8517215453127,42.3955031765249,0.642624475038896,1.8909565854683,222.201476282172,2.08291449462483,231.20401385017,2283.07083183564,65.9723350898264,2.2978431367097,SMASH
