ax,ay,az,gx,gy,gz,speed,impact,duration,acc_mag,gyro_mag,peak_acc,peak_gyro,energy,label
-7.62727949388256,1.87508844830083,100.627974225207,-0.134729503980294,2.56548503069292,0.104908844100162,92.5889474557272,97.1737581122686,0.250794726517402,103.442117804145,253.242718238236,193.369838418795,346.606396300303,1541904.45235124,SMASH
-6.5296989213156,1.59968996157796,86.0487022916646,0.223015615271172,2.64718063108773,0.0736435914192263,79.1809354084087,94.0404281656586,0.291137174282417,88.4560391299959,252.722566266413,165.289827123497,347.050634970212,1127520.4064351,SMASH
-7.35651791620051,1.81496726074213,97.2013027582107,-0.0584413139979658,2.65940567189205,-0.0477170711749966,89.4386463552066,93.8404647200142,0.417962359297869,99.9227753413144,253.308936698793,186.743723551657,346.832750133527,1438887.49994036,SMASH
-6.09328312785166,1.50498556798639,80.3306860300361,0.0790764658845866,2.31188323942599,-0.036458939259318,73.9026860179504,83.836952781745,0.455729504879743,82.5788707125816,253.231647846187,154.350624523054,346.741293371121,982694.119342792,SMASH
-7.77899505729452,1.91808083294732,102.535350788374,0.136982584469922,2.73398800153578,-0.0610720179340924,94.3360875431475,75.9950237400122,0.442935968705685,105.404214241965,253.510609579947,197.024390585814,344.552823005705,1600967.89002109,SMASH
-6.53106523859621,1.61068828534423,86.0644709404889,0.0363448644500639,2.63977141081904,-0.0545846610968942,79.1767641743446,86.9498827928458,0.395847755818618,88.4713768415328,252.898854563997,165.315243168262,345.119269342492,1127838.47789675,SMASH
-7.78333973818525,1.91572267464609,102.662861420066,-0.175436714802646,2.51986782724555,-0.0662841539892418,94.4533899224041,83.9172757864888,0.428219287962213,105.534037390214,253.384758878527,197.142262495546,346.944617616876,1604846.14335411,SMASH
-5.49243737385163,1.35913582677106,72.3793520335488,0.192031199402992,2.66243947454018,0.0242881026123617,66.5948096990813,96.5031610706117,0.466582804819237,74.4031422811898,253.080091507094,139.028821198726,345.862351264557,797713.6683952,SMASH
-5.31414087484953,1.31274987860705,70.0690231103379,-0.152900090361467,2.36095932389669,-0.319086076478144,64.4647085101283,72.8747119741029,0.439133508928311,72.0297882462308,252.973597608832,134.613113542086,345.93791599407,747551.241662978,SMASH
-7.78991106549397,1.91900673062653,102.645525835607,-0.398982900269173,2.15823419659434,0.136801513648772,94.4428651943734,92.8533776276629,0.550335030658004,105.518206224822,252.996148571322,197.158047439995,345.091737721194,1604290.4865988,SMASH
-5.19078643499962,1.28054274182979,68.4718435420744,-0.0681479144633684,2.83252088753711,0.0856922257009684,63.0049506941325,99.0026762649919,0.44398798264953,70.387418250919,253.260414622249,131.524730624341,346.284686738824,713999.053706579,SMASH
-7.99345250787541,1.9625000567924,105.386442140399,-0.0330386572171217,2.43735104400655,-0.229698624840743,96.9641024421901,85.0749503898443,0.521295055914287,108.336902742099,253.025718465128,202.4647007207,345.312407643793,1691273.11879273,SMASH
-5.55542204890892,1.36815251568911,73.2429047545453,0.112654262815595,2.51016021637216,-0.0935906899067498,67.3854847172908,95.011100759497,0.26786600515175,75.2917065686123,252.904096128098,140.630928161605,346.095803503838,816859.323188324,SMASH
-7.04357662423646,1.73545133250352,92.9208350877907,-0.232141889717138,2.4452222371427,-0.0658969328342508,85.5026751177021,70.5681360243471,0.273736252461009,95.5208068315936,253.297275308215,178.445425420081,345.468626447173,1314895.63452214,SMASH
-6.41754512355157,1.5712493792149,84.5876439731046,0.00138489736453955,2.47369290380046,0.0361605977908268,77.8271929543263,70.5283484936177,0.472683311738603,86.9541307087107,252.761657681238,162.514944134615,345.77913851892,1089474.28854717,SMASH
-6.54396994891518,1.61678093794435,86.3116047672199,-0.00586665187552367,3.03323763272049,-0.139599782369442,79.4127823140445,83.1454561007072,0.274552823734858,88.7268762808229,253.239829850742,165.724977880736,344.76187776297,1134398.5824169,SMASH
-5.61280986228367,1.37890781327254,73.9502662885443,0.213757522192292,2.29777114942941,0.193501627693958,68.0418136679931,71.2858850846694,0.455665280584845,76.0176901339948,252.800619650738,142.014117561486,346.125229083709,832797.383905085,SMASH
-6.33873529065013,1.56729140805074,83.6703931788315,-0.196470364238767,2.37845243445549,-0.121718493473847,76.9744468621239,70.2705237483109,0.481522074941156,86.0111032769868,252.913441394383,160.828665034155,348.18139696998,1066024.08056882,SMASH
-8.06738924003207,1.98900300438077,106.303537849471,0.251495472520133,2.50472196139378,-0.0143991684750414,97.8076321709089,75.4114107907191,0.347963258415103,109.279987693383,253.258489167683,204.160697769844,344.721456133158,1720795.39181025,SMASH
-5.88834044917734,1.44280581232907,77.4257628995257,0.119095114930614,2.57891734905143,0.0277289366465745,71.2412110864367,86.6513451280121,0.447586752217082,79.5945503035111,253.243054639039,148.734266218573,346.444222828913,912894.44943093,SMASH
-5.55081002130882,1.36047595032361,73.1313099024179,0.137315727555237,2.60915537224674,-0.13966046074448,67.2839916232879,88.5891753077396,0.507970831291097,75.1786809237577,252.986941809211,140.472835246755,347.864122173324,814427.98645093,SMASH
-5.73260530061369,1.40427916394758,75.5607002791831,0.102295533341405,2.59897527733616,-0.207419160022235,69.5214259946346,92.7982933850201,0.584037776247433,77.6757925850815,252.794626546869,145.160922762094,346.599712422705,869419.78876096,SMASH
-7.07669582676157,1.73926180379377,93.3679196989659,0.315016253431663,2.2025084470984,0.108226979396506,85.9067872828157,71.652075995954,0.57542476592392,95.9797556311111,252.804316917213,179.432045333608,348.714193107487,1327549.30227836,SMASH
-7.94089020334682,1.95014490924508,104.677004015297,-0.0583370210629757,2.30266850138057,-0.0291078090112274,96.3124747048462,95.2669743295167,0.588586488395383,107.60765155752,253.016355263404,201.09668893993,344.840560220999,1668559.79020965,SMASH
-6.35894435557342,1.56551144466322,83.8883631273036,0.151461789997961,2.56115754477999,0.0482121647277688,77.1788975311816,93.391676278868,0.358666926359933,86.2366350492596,253.281299005787,161.08788151072,346.720209323708,1071588.01524397,SMASH
-6.3562342189965,1.56711258818534,83.8220919149529,0.0310738845326549,2.54909280188261,-0.0609177284153932,77.1208899650334,98.3525241899297,0.361811713699992,86.1669066979872,252.874900305346,161.00748188428,345.737991973222,1069809.12142715,SMASH
-7.01596550897649,1.72878791440168,92.4921384853351,-0.0899497453738173,2.48313824564777,-0.14209079020516,85.0939371862441,94.0000271899987,0.367107634442902,95.0799988846709,253.155013983782,177.652250833569,347.646925276205,1302644.22662171,SMASH
-7.17111063626754,1.76098389129534,94.5428331691298,0.139300948014052,2.56428106032021,0.46939701701824,86.9868115352855,92.4928832467515,0.32237034244984,97.1885535052959,252.96727511779,181.595238372414,346.151011525095,1361137.32905904,SMASH
-5.44104945651009,1.33119247569248,71.7207319530883,0.0918282731105883,2.71550592110067,0.297459926776133,65.9831810757916,82.3110387822663,0.41997907397596,73.7291629662417,253.343076890462,137.798158677188,346.592018475981,783160.044841772,SMASH
-7.95576197227433,1.96058728471982,104.771913110627,0.161625313034084,2.28324224930761,0.0242828202792487,96.3933695760078,87.1637403622181,0.369934338375177,107.703213140986,253.225229924237,201.197969791,345.655308374912,1671510.57254949,SMASH
-5.97590599223513,1.47417758817951,78.7633135533237,0.0155389976445572,2.24803311346847,0.400325160995532,72.4729550927492,90.1605588835638,0.52335659859109,80.9705511274372,253.339615584645,151.258539421024,346.488811338961,944631.269355098,SMASH
-5.32740010514235,1.31163557425152,70.1893734678145,0.00685443548081203,2.63552840389101,-0.106070113352494,64.5830813747413,86.48528208272,0.460297552550829,72.1534653783547,253.103826365325,134.752949898418,345.027755869485,750160.212886068,SMASH
-7.64148000777405,1.88289997064375,100.702124199169,-0.0834716222836997,2.38521520149417,-0.130123791076942,92.6469204685429,85.0318148789774,0.265488284658029,103.51957225083,253.182419222588,193.435661082799,347.270395937922,1544224.97889632,SMASH
-5.39127305028199,1.32280376489735,70.9489068508971,-0.283787372600626,2.45820818823219,0.030689303073582,65.2741995860953,91.1304218419485,0.353954193371709,72.9352902210442,252.88498569535,136.233102182519,347.314822637655,766506.485531215,SMASH
-6.54963763958133,1.61987651430948,86.3695661809673,0.0790529491463277,2.54601913044841,0.360027018636417,79.4643175993229,99.806735102981,0.355878330193292,88.7880877214685,252.952051414151,166.012840829139,346.471971081497,1135887.82773415,SMASH
-7.67763526104192,1.89251908355748,101.221230338704,0.116373155818175,2.27061147232857,0.107372809998924,93.1318455718904,76.5713257988494,0.300018574158886,104.056350113544,253.28431115798,194.501554070571,346.646977828335,1560279.51784618,SMASH
-7.82909641845967,1.92705008382744,103.205462250552,0.0924279638213112,2.60699658466795,-0.219130252476058,94.9534061796984,92.5025826990802,0.351956064157239,106.095420092512,252.881799967467,198.248689636973,346.219405563856,1621920.77736921,SMASH
